Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
SAEX,SAEXP,Salix exigua Nutt. var. parishiana (Rowlee) Jeps.,NULLVALUE,Salicaceae
SAEX,SAEXS,Salix exigua Nutt. var. stenophylla (Rydb.) C.K. Schneid.,NULLVALUE,Salicaceae
SAEX,SAEXV,Salix exigua Nutt. var. virens Rowlee,NULLVALUE,Salicaceae
SAEX,SAFLA,Salix fluviatilis Nutt. var. argophylla (Nutt.) Sarg.,NULLVALUE,Salicaceae
SAEX,SAHI9,Salix hindsiana Benth.,NULLVALUE,Salicaceae
SAEX,SAHIL,Salix hindsiana Benth. var. leucodendroides (Rowlee) C.R. Ball,NULLVALUE,Salicaceae
SAEX,SAHIP3,Salix hindsiana Benth. var. parishiana (Rowlee) C.R. Ball,NULLVALUE,Salicaceae
SAEX,SAHIT,Salix hindsiana Benth. var. tenuifolia (Andersson) Andersson,NULLVALUE,Salicaceae
SAEX,SAINA,Salix interior Rowlee var. angustissima (Andersson) Dayton,NULLVALUE,Salicaceae
SAEX,SAINL,Salix interior Rowlee var. luteosericea (Rydb.) C.K. Schneid.,NULLVALUE,Salicaceae
SAEX,SALI2,Salix linearifolia Rydb.,NULLVALUE,Salicaceae
SAEX,SALOA3,Salix longifolia Muhl. var. argophylla (Nutt.) Andersson,NULLVALUE,Salicaceae
SAEX,SALOE,Salix longifolia Muhl. var. exigua (Nutt.) Bebb,NULLVALUE,Salicaceae
SAEX,SALOO,Salix longifolia Muhl. var. opaca Andersson,NULLVALUE,Salicaceae
SAEX,SALU3,Salix luteosericea Rydb.,NULLVALUE,Salicaceae
SAEX,SAMAL,Salix macrostachya Nutt. var. leucodendroides Rowlee,NULLVALUE,Salicaceae
SAEX,SAMA18,Salix malacophylla Nutt. ex C.R. Ball,NULLVALUE,Salicaceae
SAEX,SANE6,Salix nevadensis S. Watson,NULLVALUE,Salicaceae
SAEX,SAPA16,Salix parishiana Rowlee,NULLVALUE,Salicaceae
SAEX,SASEH2,Salix sessilifolia Nutt. ssp. hindsiana (Benth.) Andersson,NULLVALUE,Salicaceae
SAEX,SASEH,Salix sessilifolia Nutt. var. hindsiana (Benth.) Andersson,NULLVALUE,Salicaceae
SAEX,SASEL,Salix sessilifolia Nutt. var. leucodendroides (Rowlee) C.K. Schneid.,NULLVALUE,Salicaceae
SAEX,SAST12,Salix stenophylla Rydb.,NULLVALUE,Salicaceae
SAEX,SATH3,Salix thurberi Rowlee,NULLVALUE,Salicaceae
SAFA,NULLVALUE,Salix farriae C.R. Ball,Farr's willow,Salicaceae
SAFA,SAFAM,Salix farriae C.R. Ball var. microserrulata C.R. Ball,NULLVALUE,Salicaceae
SAFA,SAHAF,Salix hastata L. var. farriae (C.R. Ball) Hultén,NULLVALUE,Salicaceae
SAFR,NULLVALUE,Salix fragilis L.,crack willow,Salicaceae
SAGL,NULLVALUE,Salix glauca L.,grayleaf willow,Salicaceae
SAGLG,NULLVALUE,Salix glauca L. ssp. glauca,grayleaf willow,Salicaceae
SAGLV,NULLVALUE,Salix glauca L. ssp. glauca var. villosa (D. Don ex Hook.) Andersson,grayleaf willow,Salicaceae
SAGLV,SAARS,Salix arctica Pall. var. subcordata (Andersson) C.K. Schneid.,NULLVALUE,Salicaceae
SAGLV,SADE7,Salix desertorum Richardson,NULLVALUE,Salicaceae
SAGLV,SADEE,Salix desertorum Richardson var. elata Andersson,NULLVALUE,Salicaceae
SAGLV,SAGLD,Salix glauca L. ssp. desertorum (Richardson) Hultén,NULLVALUE,Salicaceae
SAGLV,SAGLG3,Salix glauca L. ssp. glabrescens (Andersson) Hultén,NULLVALUE,Salicaceae
SAGLV,SAGLG5,Salix glauca L. var. glabrescens (Andersson) C.K. Schneid.,NULLVALUE,Salicaceae
SAGLV,SAGLK,Salix glauca L. var. kenosha (L. Kelso) L. Kelso,NULLVALUE,Salicaceae
SAGLV,SAGLP2,Salix glauca L. var. pseudolapponum (Seemen) L. Kelso,NULLVALUE,Salicaceae
SAGLV,SAGLS3,Salix glauca L. var. sericea Hultén,NULLVALUE,Salicaceae
SAGLV,SAGLS4,Salix glauca L. var. subincurva (E.H. Kelso) L. Kelso,NULLVALUE,Salicaceae
SAGLV,SAGL10,Salix glaucops Andersson,NULLVALUE,Salicaceae
SAGLV,SAGLG4,Salix glaucops Andersson var. glabrescens Andersson,NULLVALUE,Salicaceae
SAGLV,SAGLV2,Salix glaucops Andersson var. villosa (D. Don ex Hook.) Andersson,NULLVALUE,Salicaceae
SAGLV,SANU7,Salix nudescens Rydb.,NULLVALUE,Salicaceae
SAGLV,SAPS4,Salix pseudolapponum Seemen,NULLVALUE,Salicaceae
SAGLV,SAPSK,Salix pseudolapponum Seemen var. kenosha L. Kelso,NULLVALUE,Salicaceae
SAGLV,SAPSS,Salix pseudolapponum Seemen var. subincurva E.H. Kelso,NULLVALUE,Salicaceae
SAGLV,SASU10,Salix subcordata Andersson,NULLVALUE,Salicaceae
SAGLV,SAVI10,Salix villosa D. Don ex Hook.,NULLVALUE,Salicaceae
SAGLV,SAWOP,Salix wolfii Bebb var. pseudolapponum (Seemen) M.E. Jones,NULLVALUE,Salicaceae
SAGLV,SAWY,Salix wyomingensis Rydb.,NULLVALUE,Salicaceae
SAIN3,NULLVALUE,Salix interior Rowlee,sandbar willow,Salicaceae
SAIN3,SAEX9,Salix exigua auct. non. Nutt.,NULLVALUE,Salicaceae
SAIN3,SAEXI,Salix exigua Nutt. ssp. interior (Rowlee) Cronquist,NULLVALUE,Salicaceae
SAIN3,SAEXE,Salix exigua Nutt. var. exterior (Fernald) C.F. Reed,NULLVALUE,Salicaceae
SAIN3,SAEXP2,Salix exigua Nutt. var. pedicellata (Andersson) Cronquist,NULLVALUE,Salicaceae
SAIN3,SAEXS3,Salix exigua Nutt. var. sericans (Nees) Dorn,NULLVALUE,Salicaceae
SAIN3,SAFLS2,Salix fluviatilis Nutt. var. sericans (Nees) B. Boivin,NULLVALUE,Salicaceae
SAIN3,SAINE,Salix interior Rowlee var. exterior Fernald,NULLVALUE,Salicaceae
SAIN3,SAINP,Salix interior Rowlee var. pedicellata (Andersson) C.R. Ball,NULLVALUE,Salicaceae
SAIN3,SAINW,Salix interior Rowlee var. wheeleri Rowlee,NULLVALUE,Salicaceae
SAIN3,SALO9,"Salix longifolia Muhl., non Lam.",NULLVALUE,Salicaceae
SAIN3,SALOI,Salix longifolia Muhl. var. interior (Rowlee) M.E. Jones,NULLVALUE,Salicaceae
SAIN3,SALOP2,Salix longifolia Muhl. var. pedicellata Andersson,NULLVALUE,Salicaceae
SAIN3,SALOS,Salix longifolia Muhl. var. sericans Nees,NULLVALUE,Salicaceae
SAIN3,SALOW2,Salix longifolia Muhl. var. wheeleri (Rowlee) C.K. Schneid.,NULLVALUE,Salicaceae
SAIN3,SARU9,"Salix rubra Richardson, non Huds.",NULLVALUE,Salicaceae
SAIN3,SAWH,Salix wheeleri (Rowlee) Rydb.,NULLVALUE,Salicaceae
SALIX,NULLVALUE,Salix L.,willow,Salicaceae
SALU,NULLVALUE,Salix lucida Muhl.,shining willow,Salicaceae
SALU2,NULLVALUE,Salix lutea Nutt.,yellow willow,Salicaceae
SALU2,SACOD2,Salix cordata Michx. var. denveriana L. Kelso,NULLVALUE,Salicaceae
SALU2,SACOD3,Salix cordata Michx. var. desolata (E.H. Kelso) L. Kelso,NULLVALUE,Salicaceae
SALU2,SACOL2,Salix cordata Muhl. var. lutea (Nutt.) Bebb,NULLVALUE,Salicaceae
SALU2,SACOP2,Salix cordata Michx. var. platyphylla (C.R. Ball) L. Kelso,NULLVALUE,Salicaceae
SALU2,SACOW,Salix cordata Muhl. var. watsonii Bebb,NULLVALUE,Salicaceae
SALU2,SAERF,Salix eriocephala Michx. var. famelica (C.R. Ball) Dorn,NULLVALUE,Salicaceae
SALU2,SAERW,Salix eriocephala Michx. var. watsonii (Bebb) Dorn,NULLVALUE,Salicaceae
SALU2,SAFA3,Salix famelica (C.R. Ball) Argus,NULLVALUE,Salicaceae
SALU2,SAFL11,"Salix flava Rydb., non Schoepf",NULLVALUE,Salicaceae
SALU2,SALUD,Salix lutea Nutt. var. desolata E.H. Kelso,NULLVALUE,Salicaceae
SALU2,SALUF,Salix lutea Nutt. var. famelica C.R. Ball,NULLVALUE,Salicaceae
SALU2,SALUP,Salix lutea Nutt. var. platyphylla C.R. Ball,NULLVALUE,Salicaceae
SALU2,SALUW,Salix lutea Nutt. var. watsonii (Bebb) Jeps.,NULLVALUE,Salicaceae
SALU2,SAOR6,Salix ormsbyensis Seemen,NULLVALUE,Salicaceae
SALU2,SARIW,Salix rigida Muhl. var. watsonii (Bebb) Cronquist,NULLVALUE,Salicaceae
SALU2,SAWA6,Salix watsonii (Bebb) Rydb.,NULLVALUE,Salicaceae
SALUC,NULLVALUE,Salix lucida Muhl. ssp. caudata (Nutt.) A.E. Murray,greenleaf willow,Salicaceae
SALUC,SACA38,Salix caudata (Nutt.) A. Heller,NULLVALUE,Salicaceae
SALUC,SACAB,Salix caudata (Nutt.) A. Heller var. bryantiana C.R. Ball & Braceline,NULLVALUE,Salicaceae
SALUC,SACAP2,Salix caudata (Nutt.) A. Heller var. parvifolia C.R. Ball,NULLVALUE,Salicaceae
SALUC,SAFE2,Salix fendleriana Andersson,NULLVALUE,Salicaceae
SALUC,SALAC4,Salix lasiandra Benth. ssp. caudata (Nutt.) A.E. Murray,NULLVALUE,Salicaceae
SALUC,SALAC,Salix lasiandra Benth. var. caudata (Nutt.) Sudw.,NULLVALUE,Salicaceae
SALUC,SALAF2,Salix lasiandra Benth. var. fendleriana (Andersson) Bebb,NULLVALUE,Salicaceae
SALUC,SAPEC2,Salix pentandra L. var. caudata Nutt.,NULLVALUE,Salicaceae
SALUL,NULLVALUE,Salix lucida Muhl. ssp. lasiandra (Benth.) A.E. Murray,Pacific willow,Salicaceae
SALUL,SAAR17,Salix arguta Andersson,NULLVALUE,Salicaceae
SALUL,SAARE,Salix arguta Andersson var. erythrocoma (Andersson) Andersson,NULLVALUE,Salicaceae
SALUL,SAARL3,Salix arguta Andersson var. lasiandra (Benth.) Andersson,NULLVALUE,Salicaceae
SALUL,SALA17,Salix lancifolia Andersson,NULLVALUE,Salicaceae
SALUL,SALA5,Salix lasiandra Benth.,NULLVALUE,Salicaceae
SALUL,SALAA3,Salix lasiandra Benth. var. abramsii C.R. Ball,NULLVALUE,Salicaceae
SALUL,SALAL5,Salix lasiandra Benth. var. lancifolia (Andersson) Bebb,NULLVALUE,Salicaceae
SALUL,SALAL4,Salix lasiandra Benth. var. lyallii Sarg.,NULLVALUE,Salicaceae
SALUL,SALAM4,Salix lasiandra Benth. var. macrophylla (Andersson) Little,NULLVALUE,Salicaceae
SALUL,SALAR2,Salix lasiandra Benth. var. recomponens Raup,NULLVALUE,Salicaceae
SALUL,SALUM,Salix lucida Muhl. var. macrophylla Andersson,NULLVALUE,Salicaceae
SALUL,SALY4,Salix lyallii (Sarg.) A. Heller,NULLVALUE,Salicaceae
SALUL,SASP8,"Salix speciosa Nutt., non Host nec Hook. & Arn.",NULLVALUE,Salicaceae
SAMA12,NULLVALUE,Salix maccalliana Rowlee,McCalla's willow,Salicaceae
SAME2,NULLVALUE,Salix melanopsis Nutt.,dusky willow,Salicaceae
SAME2,SABO5,Salix bolanderiana Rowlee,NULLVALUE,Salicaceae
SAME2,SAEXM,Salix exigua Nutt. ssp. melanopsis (Nutt.) Cronquist,NULLVALUE,Salicaceae
SAME2,SAEXG,Salix exigua Nutt. var. gracilipes (C.R. Ball) Cronquist,NULLVALUE,Salicaceae
SAME2,SAEXT,Salix exigua Nutt. var. tenerrima (L.F. Hend.) C.K. Schneid.,NULLVALUE,Salicaceae
SAME2,SAFL14,Salix fluviatilis auct. non Nutt.,NULLVALUE,Salicaceae
SAME2,SAFLT,Salix fluviatilis Nutt. var. tenerrima (L.F. Hend.) Howell,NULLVALUE,Salicaceae
SAME2,SALOT,Salix longifolia Muhl. var. tenerrima L.F. Hend.,NULLVALUE,Salicaceae
SAME2,SAMEB,Salix melanopsis Nutt. var. bolanderiana (Rowlee) C.K. Schneid.,NULLVALUE,Salicaceae
SAME2,SAMEG,Salix melanopsis Nutt. var. gracilipes C.R. Ball,NULLVALUE,Salicaceae
SAME2,SAMEK,Salix melanopsis Nutt. var. kronkheittii L. Kelso,NULLVALUE,Salicaceae
SAME2,SAMET,Salix melanopsis Nutt. var. tenerrima (L.F. Hend.) C.R. Ball,NULLVALUE,Salicaceae
SAME2,SAPA4,Salix parksiana C.R. Ball,NULLVALUE,Salicaceae
SAME2,SASEV,Salix sessilifolia Nutt. var. vancouverensis Brayshaw,NULLVALUE,Salicaceae
SAME2,SATE7,Salix tenerrima (L.F. Hend.) A. Heller,NULLVALUE,Salicaceae
SAMY,NULLVALUE,Salix myrtillifolia Andersson,blueberry willow,Salicaceae
SAMY,SALI3,Salix lingulata Andersson,NULLVALUE,Salicaceae
SAMY,SAMYC5,"Salix myrsinites L. var. curtiflora Andersson, nom. inq.",NULLVALUE,Salicaceae
SAMY,SAMYC6,Salix myrtillifolia Andersson var. curtiflora (Andersson) Bebb ex Rose,NULLVALUE,Salicaceae
SAMY,SAMYL,Salix myrtillifolia Andersson var. lingulata (Andersson) C.R. Ball,NULLVALUE,Salicaceae
SAMY,SANOM,Salix novae-angliae Andersson var. myrtillifolia (Andersson) Andersson,NULLVALUE,Salicaceae
SAMY,SANOP2,Salix novae-angliae Andersson var. pseudocordata Andersson,NULLVALUE,Salicaceae
SAMY,SAPS7,Salix pseudocordata (Andersson) Rydb.,NULLVALUE,Salicaceae
SANI8,NULLVALUE,Salix nivalis Hook.,snow willow,Salicaceae
SANI8,SANIS,Salix nivalis Hook. var. saximontana (Rydb.) C.K. Schneid.,NULLVALUE,Salicaceae
SANI8,SAREN,Salix reticulata L. ssp. nivalis (Hook.) Á. Löve & D. Löve & Kapoor,NULLVALUE,Salicaceae
SANI8,SAREN2,Salix reticulata L. var. nana (Hook.) Andersson,NULLVALUE,Salicaceae
SANI8,SAREN3,Salix reticulata L. var. nivalis (Hook.) Andersson,NULLVALUE,Salicaceae
SANI8,SARES,Salix reticulata L. var. saximontana (Rydb.) L. Kelso,NULLVALUE,Salicaceae
SANI8,SASA13,Salix saximontana Rydb.,NULLVALUE,Salicaceae
SANI8,SAVE8,Salix venusta Andersson,NULLVALUE,Salicaceae
SANI8,SAVEN,Salix vestita Pursh var. nana Hook.,NULLVALUE,Salicaceae
SAPE18,NULLVALUE,Salix petrophila Rydb.,alpine willow,Salicaceae
SAPE18,SAARP,Salix arctica Pall. ssp. petraea (Andersson) Á. Löve & D. Löve & Kapoor,NULLVALUE,Salicaceae
SAPE18,SAARC2,Salix arctica Pall. var. caespitosa (Kennedy) L. Kelso,NULLVALUE,Salicaceae
SAPE18,SAARG,Salix arctica Pall. var. graminifolia (E.H. Kelso) L. Kelso,NULLVALUE,Salicaceae
SAPE18,SAARP5,Salix arctica Pall. var. petraea (Andersson) Bebb,NULLVALUE,Salicaceae
SAPE18,SAARP4,Salix arctica Pall. var. petrophila (Rydb.) L. Kelso,NULLVALUE,Salicaceae
SAPE18,SABRP4,Salix brownei (Andersson) Bebb var. petraea (Andersson) Bebb,NULLVALUE,Salicaceae
SAPE18,SACA30,Salix caespitosa Kennedy,NULLVALUE,Salicaceae
SAPE18,SAPEC,Salix petrophila Rydb. var. caespitosa (Kennedy) C.K. Schneid.,NULLVALUE,Salicaceae
SAPE2,NULLVALUE,Salix pedicellaris Pursh,bog willow,Salicaceae
SAPE2,SAFUH,Salix fuscescens Andersson var. hebecarpa Fernald,NULLVALUE,Salicaceae
SAPE2,SAHE4,Salix hebecarpa (Fernald) Fernald,NULLVALUE,Salicaceae
SAPE2,SAMYH,Salix myrtilloides L. var. hypoglauca (Fernald) C.R. Ball,NULLVALUE,Salicaceae
SAPE2,SAMYP3,Salix myrtilloides L. var. pedicellaris (Pursh) Andersson,NULLVALUE,Salicaceae
SAPE2,SAPEH,Salix pedicellaris Pursh var. hypoglauca Fernald,NULLVALUE,Salicaceae
SAPE2,SAPET2,Salix pedicellaris Pursh var. tenuescens Fernald,NULLVALUE,Salicaceae
SAPE4,NULLVALUE,Salix pentandra L.,laurel willow,Salicaceae
SAPE5,NULLVALUE,Salix petiolaris Sm.,meadow willow,Salicaceae
SAPE5,SAGR13,Salix gracilis Andersson,NULLVALUE,Salicaceae
SAPE5,SAGRR,Salix gracilis Andersson var. rosmarinoides Andersson,NULLVALUE,Salicaceae
SAPE5,SAGRT2,Salix gracilis Andersson var. textoris Fernald,NULLVALUE,Salicaceae
SAPE5,SANE8,Salix neoforbesii Toepffer,NULLVALUE,Salicaceae
SAPE5,SAPEA2,Salix petiolaris Sm. var. angustifolia Andersson,NULLVALUE,Salicaceae
SAPE5,SAPEG,Salix petiolaris Sm. var. gracilis (Andersson) Andersson,NULLVALUE,Salicaceae
SAPE5,SAPER,Salix petiolaris Sm. var. rosmarinoides (Andersson) C.K. Schneid.,NULLVALUE,Salicaceae
SAPE5,SAPES,Salix petiolaris Sm. var. subsericea Andersson,NULLVALUE,Salicaceae
SAPE5,SASES,Salix sericea Marshall var. subsericea (Andersson) Rydb.,NULLVALUE,Salicaceae
SAPE5,SASU3,Salix ×subsericea (Andersson) C.K. Schneid.,NULLVALUE,Salicaceae
SAPL2,NULLVALUE,Salix planifolia Pursh,diamondleaf willow,Salicaceae
SAPLP4,NULLVALUE,Salix planifolia Pursh ssp. planifolia,diamondleaf willow,Salicaceae
SAPLP4,SACH12,Salix chlorophylla Andersson,NULLVALUE,Salicaceae
SAPLP4,SACHM,Salix chlorophylla Andersson var. monica (Bebb) Flod.,NULLVALUE,Salicaceae
SAPLP4,SACHN,Salix chlorophylla Andersson var. nelsonii (C.R. Ball) Flod.,NULLVALUE,Salicaceae
SAPLP4,SACHP2,Salix chlorophylla Andersson var. pychnocarpa (Andersson) Andersson,NULLVALUE,Salicaceae
SAPLP4,SAMO10,Salix monica Bebb,NULLVALUE,Salicaceae
SAPLP4,SANE7,Salix nelsonii C.R. Ball,NULLVALUE,Salicaceae
SAPLP4,SAPE17,Salix pennata C.R. Ball,NULLVALUE,Salicaceae
SAPLP4,SAPHP4,Salix phylicifolia L. ssp. planifolia (Pursh) Hiitonen,NULLVALUE,Salicaceae
SAPLP4,SAPHM,Salix phylicifolia L. var. monica (Bebb) Jeps.,NULLVALUE,Salicaceae
SAPLP4,SAPHP2,Salix phylicifolia L. var. pennata (C.R. Ball) Cronquist,NULLVALUE,Salicaceae
SAPLP4,SAPLM,Salix planifolia Pursh var. monica (Bebb) C.K. Schneid.,NULLVALUE,Salicaceae
SAPLP4,SAPLN,Salix planifolia Pursh var. nelsonii (C.R. Ball) C.R. Ball ex E.C. Sm.,NULLVALUE,Salicaceae
SAPLP4,SAPLP3,"Salix planifolia Pursh var. pennata (C.R. Ball) C.R. Ball ex Dutilly, Lepage & Daman",NULLVALUE,Salicaceae
SAPLP4,SAPY3,Salix pychnocarpa Andersson,NULLVALUE,Salicaceae
SAPR3,NULLVALUE,Salix prolixa Andersson,MacKenzie's willow,Salicaceae
SAPR3,SACOM5,Salix cordata Muhl. var. mackenzieana Hook.,NULLVALUE,Salicaceae
SAPR3,SAERM2,Salix eriocephala Michx. ssp. mackenzieana (Hook.) Dorn,NULLVALUE,Salicaceae
SAPR3,SAERM3,Salix eriocephala Michx. var. mackenzieana (Hook.) Dorn,NULLVALUE,Salicaceae
SAPR3,SAMA16,Salix mackenzieana (Hook.) Barratt ex Andersson,NULLVALUE,Salicaceae
SAPR3,SAMAM3,Salix mackenzieana (Hook.) Barratt ex Andersson var. macrogemma C.R. Ball,NULLVALUE,Salicaceae
SAPR3,SARIM3,Salix rigida Muhl. ssp. mackenzieana (Hook.) A.E. Murray,NULLVALUE,Salicaceae
SAPR3,SARIM4,Salix rigida Muhl. var. mackenzieana (Hook.) Cronquist,NULLVALUE,Salicaceae
SAPR3,SARIM5,Salix rigida Muhl. var. macrogemma (C.R. Ball) Cronquist,NULLVALUE,Salicaceae
SAPS,NULLVALUE,Salix pseudomonticola C.R. Ball,false mountain willow,Salicaceae
SAPS,SABAP2,Salix barclayi Andersson var. pseudomonticola (C.R. Ball) L. Kelso,NULLVALUE,Salicaceae
SAPS8,NULLVALUE,Salix pseudomyrsinites Andersson,firmleaf willow,Salicaceae
SAPS8,SAMYC,Salix myrtillifolia Andersson var. cordata (Andersson) Dorn,NULLVALUE,Salicaceae
SAPS8,SAMYP4,Salix myrtillifolia Andersson var. pseudomyrsinites (Andersson) C.R. Ball ex Hultén,NULLVALUE,Salicaceae
SAPS8,SANOP4,Salix novae-angliae Andersson var. pseudomyrsinites (Andersson) Andersson,NULLVALUE,Salicaceae
SAPS8,SAPSC,Salix pseudocordata (Andersson) Rydb. var. cordata (Andersson) C.R. Ball,NULLVALUE,Salicaceae
SAPY,NULLVALUE,Salix pyrifolia Andersson,balsam willow,Salicaceae
SAPY,SABA12,Salix balsamifera (Hook.) Barratt ex Andersson,NULLVALUE,Salicaceae
SAPY,SABAA3,Salix balsamifera (Hook.) Barratt ex Andersson var. alpestris Bebb,NULLVALUE,Salicaceae
SAPY,SABAL4,Salix balsamifera (Hook.) Barratt ex Andersson var. lanceolata Bebb,NULLVALUE,Salicaceae
SAPY,SABAV2,Salix balsamifera (Hook.) Barratt ex Andersson var. vegeta Bebb,NULLVALUE,Salicaceae
SAPY,SACOB,Salix cordata Muhl. var. balsamifera Hook.,NULLVALUE,Salicaceae
SAPY,SAPYL,Salix pyrifolia Andersson var. lanceolata (Bebb) Fernald,NULLVALUE,Salicaceae
SARA4,NULLVALUE,Salix raupii Argus,Raup's willow,Salicaceae
SARE2,NULLVALUE,Salix reticulata L.,netleaf willow,Salicaceae
SARER,NULLVALUE,Salix reticulata L. ssp. reticulata,netleaf willow,Salicaceae
SARER,SAOR7,Salix orbicularis Andersson,NULLVALUE,Salicaceae
SARER,SAREO4,Salix reticulata L. ssp. orbicularis (Andersson) Flod.,NULLVALUE,Salicaceae
SARER,SAREG2,Salix reticulata L. var. gigantifolia C.R. Ball,NULLVALUE,Salicaceae
SARER,SAREG3,Salix reticulata L. var. glabra Trautv.,NULLVALUE,Salicaceae
SARER,SAREO3,Salix reticulata L. var. orbicularis (Andersson) Kom.,NULLVALUE,Salicaceae
SARER,SARES2,Salix reticulata L. var. semicalva Fernald,NULLVALUE,Salicaceae
SARU3,NULLVALUE,Salix ×rubens Schrank (pro sp.) [alba × fragilis],hybrid crack willow,Salicaceae
SASC,NULLVALUE,Salix scouleriana Barratt ex Hook.,Scouler's willow,Salicaceae
SASC,SABR16,Salix brachystachys Benth.,NULLVALUE,Salicaceae
SASC,SABRS2,Salix brachystachys Benth. var. scouleriana (Barratt ex Hook.) Andersson,NULLVALUE,Salicaceae
SASC,SACA39,Salix capreoides Andersson,NULLVALUE,Salicaceae
SASC,SAFL13,Salix flavescens Nutt.,NULLVALUE,Salicaceae
SASC,SAFLC2,Salix flavescens Nutt. var. capreoides (Andersson) Bebb,NULLVALUE,Salicaceae
SASC,SAFLS4,Salix flavescens Nutt. var. scouleriana (Barratt ex Hook.) Bebb,NULLVALUE,Salicaceae
SASC,SANU8,Salix nuttallii Sarg.,NULLVALUE,Salicaceae
SASC,SANUC,Salix nuttallii Sarg. var. capreoides (Andersson) Sarg.,NULLVALUE,Salicaceae
SASC,SASCB,Salix scouleriana Barratt ex Hook. var. brachystachys (Benth.) M.E. Jones,NULLVALUE,Salicaceae
SASC,SASCC,Salix scouleriana Barratt ex Hook. var. coetanea C.R. Ball,NULLVALUE,Salicaceae
SASC,SASCC2,Salix scouleriana Barratt ex Hook. var. crassijulis (Andersson) C.K. Schneid.,NULLVALUE,Salicaceae
SASC,SASCF,Salix scouleriana Barratt ex Hook. var. flavescens (Nutt.) J.K. Henry,NULLVALUE,Salicaceae
SASC,SASCP,Salix scouleriana Barratt ex Hook. var. poikila C.K. Schneid.,NULLVALUE,Salicaceae
SASC,SASCT,Salix scouleriana Barratt ex Hook. var. thompsonii C.R. Ball,NULLVALUE,Salicaceae
SASC,SAST9,Salix stagnalis Nutt.,NULLVALUE,Salicaceae
SASE2,NULLVALUE,Salix serissima (L.H. Bailey) Fernald,autumn willow,Salicaceae
SASE2,SAARA3,Salix arguta Andersson var. alpigena Andersson,NULLVALUE,Salicaceae
SASE2,SAARP2,Salix arguta Andersson var. pallescens Andersson,NULLVALUE,Salicaceae
SASE2,SALUS,Salix lucida Muhl. var. serissima L.H. Bailey,NULLVALUE,Salicaceae
SASI2,NULLVALUE,Salix sitchensis Sanson ex Bong.,Sitka willow,Salicaceae
SASI2,SACO4,Salix coulteri Andersson,NULLVALUE,Salicaceae
SASI2,SACU8,Salix cuneata Nutt.,NULLVALUE,Salicaceae
SASI2,SASIC,Salix sitchensis Sanson ex Bong. var. congesta (Andersson) Andersson,NULLVALUE,Salicaceae
SASI2,SASID,Salix sitchensis Sanson ex Bong. var. denudata (Andersson) Andersson,NULLVALUE,Salicaceae
SASI2,SASIP2,Salix sitchensis Sanson ex Bong. var. parviflora (Jeps.) Jeps.,NULLVALUE,Salicaceae
SASI2,SASIR,Salix sitchensis Sanson ex Bong. var. ralphiana (Jeps.) Jeps.,NULLVALUE,Salicaceae
SAST2,NULLVALUE,Salix stolonifera Coville,sprouting leaf willow,Salicaceae
SATY2,NULLVALUE,Salix tyrrellii Raup,Tyrrell's willow,Salicaceae
SATY2,SAPLT2,Salix planifolia Pursh ssp. tyrrellii (Raup) Argus,NULLVALUE,Salicaceae
SAVE,NULLVALUE,Salix vestita Pursh,rock willow,Salicaceae
SAVE,SAFE3,Salix fernaldii Blank.,NULLVALUE,Salicaceae
SAVE,SALE7,Salix leiolepis Fernald,NULLVALUE,Salicaceae
SAVE,SAREV,Salix reticulata L. var. vestita (Pursh) Andersson,NULLVALUE,Salicaceae
SAVE,SAVEL,Salix vestita Pursh ssp. leiolepis (Fernald) Argus,NULLVALUE,Salicaceae
SAVE,SAVEE,Salix vestita Pursh var. erecta Andersson,NULLVALUE,Salicaceae
SAVE,SAVEH,Salix vestita Pursh var. humilior Andersson,NULLVALUE,Salicaceae
SAVE,SAVEP,Salix vestita Pursh var. psilophylla Fernald & H. St. John,NULLVALUE,Salicaceae
COMAN,NULLVALUE,Comandra Nutt.,bastard toadflax,Santalaceae
COUM,NULLVALUE,Comandra umbellata (L.) Nutt.,bastard toadflax,Santalaceae
COUMP,NULLVALUE,Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl,pale bastard toadflax,Santalaceae
COUMP,COPA26,Comandra pallida A. DC.,NULLVALUE,Santalaceae
COUMP,COUMA,Comandra umbellata (L.) Nutt. var. angustifolia (A. DC.) Torr.,NULLVALUE,Santalaceae
COUMP,COUMP2,Comandra umbellata (L.) Nutt. var. pallida (A. DC.) M.E. Jones,NULLVALUE,Santalaceae
COUMU,NULLVALUE,Comandra umbellata (L.) Nutt. ssp. umbellata,bastard toadflax,Santalaceae
COUMU,CORI3,Comandra richardsiana Fernald,NULLVALUE,Santalaceae
GELI2,NULLVALUE,Geocaulon lividum (Richardson) Fernald,false toadflax,Santalaceae
GELI2,COLI12,Comandra lividum Richardson,NULLVALUE,Santalaceae
GEOCA,NULLVALUE,Geocaulon Fernald,false toadflax,Santalaceae
SAPU4,NULLVALUE,Sarracenia purpurea L.,purple pitcherplant,Sarraceniaceae
SAPUP6,NULLVALUE,Sarracenia purpurea L. ssp. purpurea var. purpurea,northern purple pitcherplant,Sarraceniaceae
SAPUP6,SAHE5,Sarracenia heterophylla Eaton,NULLVALUE,Sarraceniaceae
